task_id,policy,policy_label,data_sha256,specialist_sha256,experiment_sha256,checkpoint_sha256,config_sha256,cost_comparison_valid,token_billing_status,category,split,template_family,generalization,task_success,grader_score,controller_tokens,downstream_tokens,total_tokens,agent_calls,rounds,routing_calls,wall_clock_seconds,controller_seconds,controller_overhead_fraction,controller_token_fraction,controller_cost_usd,downstream_cost_usd,cost_usd,controller_cost_fraction,communication_edges,unique_communication_edges,physical_controller_agent_messages,logical_inter_agent_edges,communication_density,communication_sparsity,communication_message_bytes,communication_estimated_tokens,activation_sparsity
58b8db390e337cbf,all_agent,all_agent,5042bca3db940943303868bd20b0d8e596367c5a31940eae65f6f5744ec1ff17,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,0442a88d8cd57d60f8706858b12e50398d2914e57c06ef9ee4b2317ffffd1085,,2842d4bdc650f26b02b18f8ca71a792af11b572815549c3b90e92105e5e41177,False,unknown_or_proxy_tokens,composed_retrieval_math,eval,lookup_multiply,unseen_composition,False,0.0,0,341,341,8,1,2,0.008683583000674844,5.0458009354770184e-05,0.005810736115592935,0.0,0.0,0.0,0.0,,16,16,16,0,0.19753086419753085,0.8024691358024691,3411,341,0.0
92d6a056aeb8061a,all_agent,all_agent,5042bca3db940943303868bd20b0d8e596367c5a31940eae65f6f5744ec1ff17,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,0442a88d8cd57d60f8706858b12e50398d2914e57c06ef9ee4b2317ffffd1085,,2842d4bdc650f26b02b18f8ca71a792af11b572815549c3b90e92105e5e41177,False,unknown_or_proxy_tokens,composed_math_string,eval,addition_reverse_digits,unseen_composition,False,0.0,0,298,298,8,1,2,0.008734125003684312,4.937499761581421e-05,0.005653113230573913,0.0,0.0,0.0,0.0,,16,16,16,0,0.19753086419753085,0.8024691358024691,2956,298,0.0
32109318cbf223dc,all_agent,all_agent,5042bca3db940943303868bd20b0d8e596367c5a31940eae65f6f5744ec1ff17,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,0442a88d8cd57d60f8706858b12e50398d2914e57c06ef9ee4b2317ffffd1085,,2842d4bdc650f26b02b18f8ca71a792af11b572815549c3b90e92105e5e41177,False,unknown_or_proxy_tokens,math,eval,arithmetic_addition,seen_family,True,1.0,0,242,242,8,1,2,0.008705625019501895,5.016598151996732e-05,0.005762479018748,0.0,0.0,0.0,0.0,,16,16,16,0,0.19753086419753085,0.8024691358024691,2516,242,0.0
74252ac48d455991,all_agent,all_agent,5042bca3db940943303868bd20b0d8e596367c5a31940eae65f6f5744ec1ff17,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,0442a88d8cd57d60f8706858b12e50398d2914e57c06ef9ee4b2317ffffd1085,,2842d4bdc650f26b02b18f8ca71a792af11b572815549c3b90e92105e5e41177,False,unknown_or_proxy_tokens,retrieval,eval,inline_lookup,seen_family,True,1.0,0,301,301,8,1,2,0.008842166978865862,4.9875001423060894e-05,0.005640585791047581,0.0,0.0,0.0,0.0,,16,16,16,0,0.19753086419753085,0.8024691358024691,3083,301,0.0
063a83db2f61d661,all_agent,all_agent,5042bca3db940943303868bd20b0d8e596367c5a31940eae65f6f5744ec1ff17,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,0442a88d8cd57d60f8706858b12e50398d2914e57c06ef9ee4b2317ffffd1085,,2842d4bdc650f26b02b18f8ca71a792af11b572815549c3b90e92105e5e41177,False,unknown_or_proxy_tokens,code,eval,reverse_string,seen_family,True,1.0,0,262,262,8,1,2,0.008607124967966229,5.1875016652047634e-05,0.006026985415584728,0.0,0.0,0.0,0.0,,16,16,16,0,0.19753086419753085,0.8024691358024691,2713,262,0.0
13963443dc508dd3,all_agent,all_agent,5042bca3db940943303868bd20b0d8e596367c5a31940eae65f6f5744ec1ff17,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,0442a88d8cd57d60f8706858b12e50398d2914e57c06ef9ee4b2317ffffd1085,,2842d4bdc650f26b02b18f8ca71a792af11b572815549c3b90e92105e5e41177,False,unknown_or_proxy_tokens,code,eval,count_vowels,seen_family,True,1.0,0,274,274,8,1,2,0.008688250032719225,5.0458009354770184e-05,0.0058076147860328066,0.0,0.0,0.0,0.0,,16,16,16,0,0.19753086419753085,0.8024691358024691,2739,274,0.0
0045f7ba188712f1,all_agent,all_agent,5042bca3db940943303868bd20b0d8e596367c5a31940eae65f6f5744ec1ff17,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,0442a88d8cd57d60f8706858b12e50398d2914e57c06ef9ee4b2317ffffd1085,,2842d4bdc650f26b02b18f8ca71a792af11b572815549c3b90e92105e5e41177,False,unknown_or_proxy_tokens,composed_retrieval_math,eval,lookup_multiply,unseen_composition,False,0.0,0,341,341,8,1,2,0.00873325002612546,5.683297058567405e-05,0.006507654128263657,0.0,0.0,0.0,0.0,,16,16,16,0,0.19753086419753085,0.8024691358024691,3411,341,0.0
69d4246418da8601,all_agent,all_agent,5042bca3db940943303868bd20b0d8e596367c5a31940eae65f6f5744ec1ff17,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,0442a88d8cd57d60f8706858b12e50398d2914e57c06ef9ee4b2317ffffd1085,,2842d4bdc650f26b02b18f8ca71a792af11b572815549c3b90e92105e5e41177,False,unknown_or_proxy_tokens,composed_math_string,eval,addition_reverse_digits,unseen_composition,False,0.0,0,298,298,8,1,2,0.008700166014023125,4.941696533933282e-05,0.005680002572328095,0.0,0.0,0.0,0.0,,16,16,16,0,0.19753086419753085,0.8024691358024691,2956,298,0.0
a8525cf6f3718c2f,all_agent,all_agent,5042bca3db940943303868bd20b0d8e596367c5a31940eae65f6f5744ec1ff17,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,0442a88d8cd57d60f8706858b12e50398d2914e57c06ef9ee4b2317ffffd1085,,2842d4bdc650f26b02b18f8ca71a792af11b572815549c3b90e92105e5e41177,False,unknown_or_proxy_tokens,math,eval,arithmetic_addition,seen_family,True,1.0,0,242,242,8,1,2,0.008760333992540836,5.12909609824419e-05,0.005854909302101339,0.0,0.0,0.0,0.0,,16,16,16,0,0.19753086419753085,0.8024691358024691,2524,242,0.0
e00bc4cdd9592534,all_agent,all_agent,5042bca3db940943303868bd20b0d8e596367c5a31940eae65f6f5744ec1ff17,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,0442a88d8cd57d60f8706858b12e50398d2914e57c06ef9ee4b2317ffffd1085,,2842d4bdc650f26b02b18f8ca71a792af11b572815549c3b90e92105e5e41177,False,unknown_or_proxy_tokens,retrieval,eval,inline_lookup,seen_family,True,1.0,0,301,301,8,1,2,0.009028874977957457,5.308300023898482e-05,0.005879248562924884,0.0,0.0,0.0,0.0,,16,16,16,0,0.19753086419753085,0.8024691358024691,3091,301,0.0
