cache_enabled,wall_seconds,operations,hits,misses,scope
False,0.00020570901688188314,24,0,32,Serialization microbenchmark; not an end-to-end inference speedup claim
True,0.0002151249791495502,24,24,8,Serialization microbenchmark; not an end-to-end inference speedup claim
