task_id,policy,policy_label,data_sha256,specialist_sha256,experiment_sha256,checkpoint_sha256,config_sha256,cost_comparison_valid,token_billing_status,category,split,generalization,task_success,grader_score,controller_tokens,downstream_tokens,total_tokens,agent_calls,rounds,routing_calls,wall_clock_seconds,controller_seconds,controller_overhead_fraction,controller_token_fraction,controller_cost_usd,downstream_cost_usd,cost_usd,controller_cost_fraction,communication_edges,unique_communication_edges,physical_controller_agent_messages,logical_inter_agent_edges,communication_density,communication_sparsity,communication_message_bytes,communication_estimated_tokens,activation_sparsity
36d78af98d1b12b3,rule_based,rule_based,1835dd8e8f1caef358e0301561a689c91804f628c9e51d3e6466b1bc5386d63d,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,c5fad8271ca0640dbcc389c914a88a2743305d0c6f1d52cf73d1739ac65d3d1f,,02283fd62c8e0b7d8f6a41bcac909566621d10f949673171a640e820adb50018,False,unknown_or_proxy_tokens,composed_retrieval_math,eval,unseen_composition,True,1.0,0,104,104,2,1,2,0.008952791977208108,2.920802216976881e-05,0.003262448434424276,0.0,0.0,0.0,0.0,,5,5,4,1,0.06172839506172839,0.9382716049382716,1134,104,0.75
9d19d9e8716e934a,rule_based,rule_based,1835dd8e8f1caef358e0301561a689c91804f628c9e51d3e6466b1bc5386d63d,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,c5fad8271ca0640dbcc389c914a88a2743305d0c6f1d52cf73d1739ac65d3d1f,,02283fd62c8e0b7d8f6a41bcac909566621d10f949673171a640e820adb50018,False,unknown_or_proxy_tokens,composed_math_string,eval,unseen_composition,True,1.0,0,92,92,2,1,2,0.009025542007293552,2.858403604477644e-05,0.0031670160109694956,0.0,0.0,0.0,0.0,,5,5,4,1,0.06172839506172839,0.9382716049382716,1000,92,0.75
48938588903be5f0,conductor_sft,conductor_sft,1835dd8e8f1caef358e0301561a689c91804f628c9e51d3e6466b1bc5386d63d,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,c5fad8271ca0640dbcc389c914a88a2743305d0c6f1d52cf73d1739ac65d3d1f,ca070cfb08d0a003ff92a31002ca68424b5304f45561cbe6321639c837400cf9,02283fd62c8e0b7d8f6a41bcac909566621d10f949673171a640e820adb50018,False,unknown_or_proxy_tokens,math,eval,seen_family,False,0.0,209,32,241,1,1,2,0.5327740409993567,0.5227789160562679,0.9812394670649863,0.8672199170124482,0.0,0.0,0.0,,2,2,2,0,0.024691358024691357,0.9753086419753086,321,32,0.875
5e269f66a46c0c02,conductor_sft,conductor_sft,1835dd8e8f1caef358e0301561a689c91804f628c9e51d3e6466b1bc5386d63d,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,c5fad8271ca0640dbcc389c914a88a2743305d0c6f1d52cf73d1739ac65d3d1f,ca070cfb08d0a003ff92a31002ca68424b5304f45561cbe6321639c837400cf9,02283fd62c8e0b7d8f6a41bcac909566621d10f949673171a640e820adb50018,False,unknown_or_proxy_tokens,retrieval,eval,seen_family,False,0.0,227,39,266,1,1,2,0.5882745840353891,0.5786646670312621,0.9836642322056379,0.8533834586466166,0.0,0.0,0.0,,2,2,2,0,0.024691358024691357,0.9753086419753086,388,39,0.875
6f543ee6af6b8920,conductor_sft,conductor_sft,1835dd8e8f1caef358e0301561a689c91804f628c9e51d3e6466b1bc5386d63d,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,c5fad8271ca0640dbcc389c914a88a2743305d0c6f1d52cf73d1739ac65d3d1f,ca070cfb08d0a003ff92a31002ca68424b5304f45561cbe6321639c837400cf9,02283fd62c8e0b7d8f6a41bcac909566621d10f949673171a640e820adb50018,False,unknown_or_proxy_tokens,code,eval,seen_family,True,1.0,207,32,239,1,1,2,0.5604708750033751,0.5512538750190288,0.9835548992901891,0.8661087866108786,0.0,0.0,0.0,,2,2,2,0,0.024691358024691357,0.9753086419753086,331,32,0.875
54dc4983ab578f2c,conductor_sft,conductor_sft,1835dd8e8f1caef358e0301561a689c91804f628c9e51d3e6466b1bc5386d63d,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,c5fad8271ca0640dbcc389c914a88a2743305d0c6f1d52cf73d1739ac65d3d1f,ca070cfb08d0a003ff92a31002ca68424b5304f45561cbe6321639c837400cf9,02283fd62c8e0b7d8f6a41bcac909566621d10f949673171a640e820adb50018,False,unknown_or_proxy_tokens,code,eval,seen_family,True,1.0,210,32,242,1,1,2,0.5414950409904122,0.5320775420404971,0.9826083375894076,0.8677685950413223,0.0,0.0,0.0,,2,2,2,0,0.024691358024691357,0.9753086419753086,324,32,0.875
36d78af98d1b12b3,conductor_sft,conductor_sft,1835dd8e8f1caef358e0301561a689c91804f628c9e51d3e6466b1bc5386d63d,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,c5fad8271ca0640dbcc389c914a88a2743305d0c6f1d52cf73d1739ac65d3d1f,ca070cfb08d0a003ff92a31002ca68424b5304f45561cbe6321639c837400cf9,02283fd62c8e0b7d8f6a41bcac909566621d10f949673171a640e820adb50018,False,unknown_or_proxy_tokens,composed_retrieval_math,eval,unseen_composition,False,0.0,227,44,271,1,1,2,0.5534877089667134,0.5441847080364823,0.9831920370054856,0.8376383763837638,0.0,0.0,0.0,,2,2,2,0,0.024691358024691357,0.9753086419753086,429,44,0.875
9d19d9e8716e934a,conductor_sft,conductor_sft,1835dd8e8f1caef358e0301561a689c91804f628c9e51d3e6466b1bc5386d63d,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,c5fad8271ca0640dbcc389c914a88a2743305d0c6f1d52cf73d1739ac65d3d1f,ca070cfb08d0a003ff92a31002ca68424b5304f45561cbe6321639c837400cf9,02283fd62c8e0b7d8f6a41bcac909566621d10f949673171a640e820adb50018,False,unknown_or_proxy_tokens,composed_math_string,eval,unseen_composition,False,0.0,221,39,260,1,1,2,0.5286181660485454,0.5192340830108151,0.9822478990688555,0.85,0.0,0.0,0.0,,2,2,2,0,0.024691358024691357,0.9753086419753086,376,39,0.875
48938588903be5f0,conductor_preference,conductor_preference,1835dd8e8f1caef358e0301561a689c91804f628c9e51d3e6466b1bc5386d63d,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,c5fad8271ca0640dbcc389c914a88a2743305d0c6f1d52cf73d1739ac65d3d1f,e9e5633e12de5a50f1198ada36323ee4630dae8f067e2e03f707822473e5acd1,02283fd62c8e0b7d8f6a41bcac909566621d10f949673171a640e820adb50018,False,unknown_or_proxy_tokens,math,eval,seen_family,False,0.0,209,32,241,1,1,2,0.5344733329839073,0.5240219589904882,0.9804454715540807,0.8672199170124482,0.0,0.0,0.0,,2,2,2,0,0.024691358024691357,0.9753086419753086,321,32,0.875
5e269f66a46c0c02,conductor_preference,conductor_preference,1835dd8e8f1caef358e0301561a689c91804f628c9e51d3e6466b1bc5386d63d,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,c5fad8271ca0640dbcc389c914a88a2743305d0c6f1d52cf73d1739ac65d3d1f,e9e5633e12de5a50f1198ada36323ee4630dae8f067e2e03f707822473e5acd1,02283fd62c8e0b7d8f6a41bcac909566621d10f949673171a640e820adb50018,False,unknown_or_proxy_tokens,retrieval,eval,seen_family,False,0.0,227,39,266,1,1,2,0.5611608329927549,0.5516096249921247,0.982979553384558,0.8533834586466166,0.0,0.0,0.0,,2,2,2,0,0.024691358024691357,0.9753086419753086,388,39,0.875
6f543ee6af6b8920,conductor_preference,conductor_preference,1835dd8e8f1caef358e0301561a689c91804f628c9e51d3e6466b1bc5386d63d,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,c5fad8271ca0640dbcc389c914a88a2743305d0c6f1d52cf73d1739ac65d3d1f,e9e5633e12de5a50f1198ada36323ee4630dae8f067e2e03f707822473e5acd1,02283fd62c8e0b7d8f6a41bcac909566621d10f949673171a640e820adb50018,False,unknown_or_proxy_tokens,code,eval,seen_family,True,1.0,207,32,239,1,1,2,0.5416332500171848,0.5323566670413129,0.9828729440528668,0.8661087866108786,0.0,0.0,0.0,,2,2,2,0,0.024691358024691357,0.9753086419753086,331,32,0.875
54dc4983ab578f2c,conductor_preference,conductor_preference,1835dd8e8f1caef358e0301561a689c91804f628c9e51d3e6466b1bc5386d63d,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,c5fad8271ca0640dbcc389c914a88a2743305d0c6f1d52cf73d1739ac65d3d1f,e9e5633e12de5a50f1198ada36323ee4630dae8f067e2e03f707822473e5acd1,02283fd62c8e0b7d8f6a41bcac909566621d10f949673171a640e820adb50018,False,unknown_or_proxy_tokens,code,eval,seen_family,True,1.0,210,32,242,1,1,2,0.5602415410103276,0.5506956249591894,0.9829610706233541,0.8677685950413223,0.0,0.0,0.0,,2,2,2,0,0.024691358024691357,0.9753086419753086,324,32,0.875
36d78af98d1b12b3,conductor_preference,conductor_preference,1835dd8e8f1caef358e0301561a689c91804f628c9e51d3e6466b1bc5386d63d,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,c5fad8271ca0640dbcc389c914a88a2743305d0c6f1d52cf73d1739ac65d3d1f,e9e5633e12de5a50f1198ada36323ee4630dae8f067e2e03f707822473e5acd1,02283fd62c8e0b7d8f6a41bcac909566621d10f949673171a640e820adb50018,False,unknown_or_proxy_tokens,composed_retrieval_math,eval,unseen_composition,False,0.0,227,44,271,1,1,2,0.5459847080055624,0.5367492089862935,0.9830846928790269,0.8376383763837638,0.0,0.0,0.0,,2,2,2,0,0.024691358024691357,0.9753086419753086,429,44,0.875
9d19d9e8716e934a,conductor_preference,conductor_preference,1835dd8e8f1caef358e0301561a689c91804f628c9e51d3e6466b1bc5386d63d,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,c5fad8271ca0640dbcc389c914a88a2743305d0c6f1d52cf73d1739ac65d3d1f,e9e5633e12de5a50f1198ada36323ee4630dae8f067e2e03f707822473e5acd1,02283fd62c8e0b7d8f6a41bcac909566621d10f949673171a640e820adb50018,False,unknown_or_proxy_tokens,composed_math_string,eval,unseen_composition,False,0.0,221,39,260,1,1,2,0.5309341250103898,0.5217487909831107,0.9826996729074451,0.85,0.0,0.0,0.0,,2,2,2,0,0.024691358024691357,0.9753086419753086,376,39,0.875
