policy,task_count,success_rate,mean_grader_score,mean_controller_tokens,mean_downstream_tokens,mean_total_tokens,mean_agent_calls,mean_rounds,mean_routing_calls,mean_wall_clock_seconds,mean_controller_seconds,mean_controller_overhead_fraction,mean_controller_token_fraction,mean_controller_cost_fraction,mean_controller_cost_usd,mean_downstream_cost_usd,mean_cost_usd,mean_communication_edges,mean_unique_communication_edges,mean_communication_density,mean_communication_sparsity,mean_physical_controller_agent_messages,mean_logical_inter_agent_edges,mean_communication_message_bytes,mean_communication_estimated_tokens,mean_activation_sparsity,p50_wall_clock_seconds,p95_wall_clock_seconds,p50_controller_seconds,p95_controller_seconds,p50_cost_usd,p95_cost_usd
conductor_sft,36,1.0,1.0,783.8888888888889,250.41666666666666,1034.3055555555557,2.9166666666666665,1.5833333333333333,2.5833333333333335,1.3644753762507915,1.3190497477804053,0.9647498017608765,0.7661186969223822,,0.0,0.0,0.0,8.75,8.75,0.10802469135802467,0.8919753086419752,5.833333333333333,2.9166666666666665,8570.111111111111,250.41666666666666,0.7552083333333334,1.5756458955002017,1.6428672290057875,1.5343487914651632,1.591526937787421,0.0,0.0
frozen_selected_head,36,1.0,1.0,783.8888888888889,235.5,1019.3888888888889,2.8333333333333335,1.5833333333333333,2.5833333333333335,1.338107675936448,1.2940660624590237,0.9651276064517526,0.7753016283546852,,0.0,0.0,0.0,8.333333333333334,8.333333333333334,0.10288065843621398,0.8971193415637858,5.666666666666667,2.6666666666666665,8040.0,235.5,0.7604166666666666,1.5598593334725592,1.6586724897497334,1.5188662499713246,1.5927816879848251,0.0,0.0
public_state_rules,36,1.0,1.0,0.0,235.5,235.5,2.8333333333333335,1.5833333333333333,2.5833333333333335,0.044381790608491026,0.00016516549900795022,0.0038616630818710776,0.0,,0.0,0.0,0.0,8.333333333333334,8.333333333333334,0.10288065843621398,0.8971193415637858,5.666666666666667,2.6666666666666665,8028.25,235.5,0.7604166666666666,0.04076447899569757,0.05709529224259313,0.00017666601343080401,0.00024309424043167382,0.0,0.0
