policy,family,task_count,success_rate,mean_grader_score,mean_controller_tokens,mean_downstream_tokens,mean_total_tokens,mean_agent_calls,mean_rounds,mean_routing_calls,mean_wall_clock_seconds,mean_controller_seconds,mean_controller_overhead_fraction,mean_controller_token_fraction,mean_controller_cost_fraction,mean_controller_cost_usd,mean_downstream_cost_usd,mean_cost_usd,mean_communication_edges,mean_unique_communication_edges,mean_communication_density,mean_communication_sparsity,mean_physical_controller_agent_messages,mean_logical_inter_agent_edges,mean_communication_message_bytes,mean_communication_estimated_tokens,mean_activation_sparsity,p50_wall_clock_seconds,p95_wall_clock_seconds,p50_controller_seconds,p95_controller_seconds,p50_cost_usd,p95_cost_usd
frozen_catalog_head,distractor_evidence_then_verify,6,1.0,1.0,770.0,330.0,1100.0,3.5,1.5,2.5,1.5409623125160579,1.4507986389896057,0.9476191304689969,0.7026177418672271,,0.0,0.0,0.0,11.5,11.5,0.1419753086419753,0.8580246913580246,7.0,4.5,12093.166666666666,330.0,0.6875,1.4308020415192004,2.0963929477729835,1.3872858339746017,1.8745280627772445,0.0,0.0
frozen_catalog_head,parallel_evidence_then_combine,6,1.0,1.0,958.5,291.5,1250.0,3.5,2.0,3.0,1.801824597341086,1.7463152153262247,0.9693234111293334,0.7706616845917832,,0.0,0.0,0.0,10.5,10.5,0.12962962962962962,0.8703703703703706,7.0,3.5,9481.333333333334,291.5,0.78125,1.8028827295056544,1.9603215417591855,1.7338346664910205,1.9071065632451791,0.0,0.0
frozen_catalog_head,research_then_verify,6,1.0,1.0,764.1666666666666,186.5,950.6666666666666,2.5,1.5,2.5,1.4436680066670913,1.397861569324353,0.9656031586975785,0.8105618325432581,,0.0,0.0,0.0,7.0,7.0,0.08641975308641975,0.9135802469135802,5.0,2.0,6774.833333333333,186.5,0.78125,1.3631035625003278,1.9980528642627178,1.3187656449736096,1.9521064480068162,0.0,0.0
frozen_catalog_head,retrieve_code_then_verify,6,1.0,1.0,733.6666666666666,170.5,904.1666666666666,2.5,1.5,2.5,1.3651463681696139,1.3205591805065826,0.9651805238305556,0.8166180329275147,,0.0,0.0,0.0,7.0,7.0,0.08641975308641975,0.9135802469135802,5.0,2.0,5479.333333333333,170.5,0.78125,1.3438742920116056,1.7867990417580586,1.2980648540251423,1.7399078229791485,0.0,0.0
frozen_catalog_head,retrieve_then_calculate,6,1.0,1.0,540.0,169.0,709.0,2.5,1.0,2.0,1.2318042499925166,1.1845405838297058,0.9598277596569695,0.76717096434747,,0.0,0.0,0.0,7.0,7.0,0.08641975308641975,0.9135802469135802,5.0,2.0,5380.666666666667,169.0,0.6875,1.0906347079726402,1.7689764169917908,1.0419661674823146,1.7203713752969634,0.0,0.0
frozen_catalog_head,tool_failure_then_recover,6,1.0,1.0,937.0,265.5,1202.5,2.5,2.0,3.0,2.1142033403157257,2.059642555657774,0.9738366056165986,0.7841795138508588,,0.0,0.0,0.0,7.0,7.0,0.08641975308641975,0.9135802469135802,5.0,2.0,9035.0,265.5,0.84375,2.1079281459678896,2.5784408644685755,2.045215437479783,2.5249730730138253,0.0,0.0
frozen_factorized_head,distractor_evidence_then_verify,6,0.0,0.0,2114.0,1844.0,3958.0,7.333333333333333,6.0,6.0,3.5734625206581163,3.4911938127867566,0.9772465669898264,0.5350937570103572,,0.0,0.0,0.0,27.833333333333332,10.166666666666666,0.12551440329218108,0.8744855967078188,14.666666666666666,13.166666666666666,32408.0,1844.0,0.8472222222222222,3.6371172500075772,3.6747570417355746,3.483418313000584,3.628165312402416,0.0,0.0
frozen_factorized_head,parallel_evidence_then_combine,6,1.0,1.0,958.5,381.0,1339.5,4.0,2.0,3.0,1.598460729175713,1.5570613954914734,0.9741015327535717,0.7155640959979652,,0.0,0.0,0.0,13.0,13.0,0.16049382716049385,0.8395061728395062,8.0,5.0,12660.833333333334,381.0,0.75,1.5952409375167917,1.6195129475090653,1.554108812008053,1.577194947458338,0.0,0.0
frozen_factorized_head,research_then_verify,6,1.0,1.0,764.1666666666666,186.5,950.6666666666666,2.5,1.5,2.5,1.292158263832486,1.2506700134739124,0.9660960042761424,0.8105618325432581,,0.0,0.0,0.0,7.0,7.0,0.08641975308641975,0.9135802469135802,5.0,2.0,6775.333333333333,186.5,0.78125,1.2942041040223558,1.5924983227159828,1.251902062445879,1.5512195304763736,0.0,0.0
frozen_factorized_head,retrieve_code_then_verify,6,1.0,1.0,733.6666666666666,170.5,904.1666666666666,2.5,1.5,2.5,1.2683429236737236,1.2175299098404746,0.9561113516400526,0.8166180329275147,,0.0,0.0,0.0,7.0,7.0,0.08641975308641975,0.9135802469135802,5.0,2.0,5479.166666666667,170.5,0.78125,1.2814048335130792,1.569248041472747,1.2148025005008094,1.5284009268216323,0.0,0.0
frozen_factorized_head,retrieve_then_calculate,6,0.5,0.5,860.0,266.1666666666667,1126.1666666666667,3.1666666666666665,1.8333333333333333,2.8333333333333335,1.9760360763369438,1.9310408820068308,0.9741768901924927,0.7751717900173981,,0.0,0.0,0.0,9.166666666666666,7.666666666666667,0.09465020576131687,0.905349794238683,6.333333333333333,2.8333333333333335,6845.5,266.1666666666667,0.7743055555555557,1.570508520992007,3.543255322787445,1.5288818745175377,3.4848228442424443,0.0,0.0
frozen_factorized_head,tool_failure_then_recover,6,1.0,1.0,937.0,361.0,1298.0,3.0,2.0,3.0,1.6084687568460747,1.5664283335014868,0.9738610554848811,0.7218779964426304,,0.0,0.0,0.0,9.0,9.0,0.11111111111111112,0.888888888888889,6.0,3.0,12597.833333333334,361.0,0.8125,1.6039109580160584,1.6569853960245382,1.5618869585741777,1.614041937951697,0.0,0.0
public_state_rules,distractor_evidence_then_verify,6,1.0,1.0,0.0,330.0,330.0,3.5,1.5,2.5,0.12520185451527746,0.0002322571623759965,0.004458256932527448,0.0,,0.0,0.0,0.0,11.5,11.5,0.1419753086419753,0.8580246913580246,7.0,4.5,12083.833333333334,330.0,0.6875,0.0440938750107307,0.4076892715092981,0.00021764598204754293,0.00036520879075396806,0.0,0.0
public_state_rules,parallel_evidence_then_combine,6,1.0,1.0,0.0,291.5,291.5,3.5,2.0,3.0,0.04872231931464436,0.00022399285808205605,0.004795342553253627,0.0,,0.0,0.0,0.0,10.5,10.5,0.12962962962962962,0.8703703703703706,7.0,3.5,9458.0,291.5,0.78125,0.04303216648986563,0.06933030171785504,0.00021752051543444395,0.0002535307430662215,0.0,0.0
public_state_rules,research_then_verify,6,1.0,1.0,0.0,186.5,186.5,2.5,1.5,2.5,0.054486944330468155,0.0002052710139347861,0.004041982646959001,0.0,,0.0,0.0,0.0,7.0,7.0,0.08641975308641975,0.9135802469135802,5.0,2.0,6766.333333333333,186.5,0.78125,0.04279293748550117,0.09663762501440942,0.00022187500144355,0.0002977605181513354,0.0,0.0
public_state_rules,retrieve_code_then_verify,6,1.0,1.0,0.0,170.5,170.5,2.5,1.5,2.5,0.045729104186951496,0.0001812703558243811,0.003965681809776834,0.0,,0.0,0.0,0.0,7.0,7.0,0.08641975308641975,0.9135802469135802,5.0,2.0,5470.166666666667,170.5,0.78125,0.04272433300502598,0.053715604517492466,0.00019149953732267022,0.00025931125856004655,0.0,0.0
public_state_rules,retrieve_then_calculate,6,1.0,1.0,0.0,169.0,169.0,2.5,1.0,2.0,0.04640759716858156,0.0001783748254335175,0.003678576310048429,0.0,,0.0,0.0,0.0,7.0,7.0,0.08641975308641975,0.9135802469135802,5.0,2.0,5379.833333333333,169.0,0.6875,0.043048166029620916,0.057402989754336886,0.00013764548930339515,0.0003275102499173954,0.0,0.0
public_state_rules,tool_failure_then_recover,6,1.0,1.0,0.0,265.5,265.5,2.5,2.0,3.0,0.05350868766739344,0.0002199310304907461,0.004539165738446122,0.0,,0.0,0.0,0.0,7.0,7.0,0.08641975308641975,0.9135802469135802,5.0,2.0,9013.833333333334,265.5,0.84375,0.04342858400195837,0.08954795874888077,0.0002173960383515805,0.00024864598526619375,0.0,0.0
