policy,task_count,success_rate,mean_grader_score,mean_controller_tokens,mean_downstream_tokens,mean_total_tokens,mean_agent_calls,mean_rounds,mean_routing_calls,mean_wall_clock_seconds,mean_controller_seconds,mean_controller_overhead_fraction,mean_controller_token_fraction,mean_controller_cost_fraction,mean_controller_cost_usd,mean_downstream_cost_usd,mean_cost_usd,mean_communication_edges,mean_unique_communication_edges,mean_communication_density,mean_communication_sparsity,mean_physical_controller_agent_messages,mean_logical_inter_agent_edges,mean_communication_message_bytes,mean_communication_estimated_tokens,mean_activation_sparsity,p50_wall_clock_seconds,p95_wall_clock_seconds,p50_controller_seconds,p95_controller_seconds,p50_cost_usd,p95_cost_usd
all_agent,48,0.8333333333333334,0.8333333333333334,0.0,1306.3333333333333,1306.3333333333333,8.0,1.0,2.0,0.010966414060627963,5.698437841298679e-05,0.005475614954686739,0.0,,0.0,0.0,0.0,44.0,44.0,0.5432098765432097,0.4567901234567902,16.0,28.0,14193.958333333334,1306.3333333333333,0.0,0.009931916487403214,0.011358056229073554,5.433353362604976e-05,6.747198640368878e-05,0.0,0.0
