policy,template_family,generalization,task_count,success_rate,mean_grader_score,mean_controller_tokens,mean_downstream_tokens,mean_total_tokens,mean_agent_calls,mean_rounds,mean_routing_calls,mean_wall_clock_seconds,mean_controller_seconds,mean_controller_overhead_fraction,mean_controller_token_fraction,mean_controller_cost_fraction,mean_controller_cost_usd,mean_downstream_cost_usd,mean_cost_usd,mean_communication_edges,mean_unique_communication_edges,mean_communication_density,mean_communication_sparsity,mean_physical_controller_agent_messages,mean_logical_inter_agent_edges,mean_communication_message_bytes,mean_communication_estimated_tokens,mean_activation_sparsity,p50_wall_clock_seconds,p95_wall_clock_seconds,p50_controller_seconds,p95_controller_seconds,p50_cost_usd,p95_cost_usd
all_agent,addition_reverse_digits,unseen_composition,8,0.0,0.0,0.0,1356.0,1356.0,8.0,1.0,2.0,0.012576484237797558,5.4958123655524105e-05,0.004999649641300242,0.0,,0.0,0.0,0.0,44.0,44.0,0.5432098765432098,0.45679012345679015,16.0,28.0,14459.25,1356.0,0.0,0.00996320799458772,0.023752043847343876,5.425000563263893e-05,6.034078542143106e-05,0.0,0.0
all_agent,arithmetic_addition,seen_family,8,1.0,1.0,0.0,1260.0,1260.0,8.0,1.0,2.0,0.010074552010337356,6.223937089089304e-05,0.006156544986519245,0.0,,0.0,0.0,0.0,44.0,44.0,0.5432098765432098,0.45679012345679015,16.0,28.0,13783.5,1260.0,0.0,0.010036791529273614,0.010854635274154133,5.8749516028910875e-05,7.776836573611944e-05,0.0,0.0
all_agent,count_vowels,seen_family,8,1.0,1.0,0.0,1260.0,1260.0,8.0,1.0,2.0,0.010040755252703093,5.522387073142454e-05,0.005481963271330199,0.0,,0.0,0.0,0.0,44.0,44.0,0.5432098765432098,0.45679012345679015,16.0,28.0,13739.25,1260.0,0.0,0.009874062496237457,0.010806635743938387,5.06450014654547e-05,6.647333793807775e-05,0.0,0.0
all_agent,inline_lookup,seen_family,8,1.0,1.0,0.0,1306.0,1306.0,8.0,1.0,2.0,0.010072083488921635,5.6276134273502976e-05,0.005577318845866774,0.0,,0.0,0.0,0.0,44.0,44.0,0.5432098765432098,0.45679012345679015,16.0,28.0,14325.375,1306.0,0.0,0.009873083472484723,0.010916977198212408,5.43129863217473e-05,6.405232124961913e-05,0.0,0.0
all_agent,lookup_multiply,unseen_composition,8,1.0,1.0,0.0,1332.0,1332.0,8.0,1.0,2.0,0.010156645876122639,5.639088340103626e-05,0.005545636708828636,0.0,,0.0,0.0,0.0,44.0,44.0,0.5432098765432098,0.45679012345679015,16.0,28.0,14598.5,1332.0,0.0,0.010111707990290597,0.011061037488980218,5.497952224686742e-05,6.523290940094738e-05,0.0,0.0
all_agent,reverse_string,seen_family,8,1.0,1.0,0.0,1324.0,1324.0,8.0,1.0,2.0,0.012877963497885503,5.6817887525539845e-05,0.005092576274275333,0.0,,0.0,0.0,0.0,44.0,44.0,0.5432098765432098,0.45679012345679015,16.0,28.0,14257.875,1324.0,0.0,0.009965791512513533,0.025289489244460117,5.3521012887358665e-05,6.705297564622015e-05,0.0,0.0
