task_id,policy,policy_label,data_sha256,specialist_sha256,experiment_sha256,checkpoint_sha256,config_sha256,cost_comparison_valid,token_billing_status,category,split,template_family,generalization,task_success,grader_score,controller_tokens,downstream_tokens,total_tokens,agent_calls,rounds,routing_calls,wall_clock_seconds,controller_seconds,controller_overhead_fraction,controller_token_fraction,controller_cost_usd,downstream_cost_usd,cost_usd,controller_cost_fraction,communication_edges,unique_communication_edges,physical_controller_agent_messages,logical_inter_agent_edges,communication_density,communication_sparsity,communication_message_bytes,communication_estimated_tokens,activation_sparsity,family,dependency_stages,structure_ood,repetition
a2afaecafbe85555,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,distractor_evidence_then_verify,seen_family,True,1.0,0,427,427,4,2,3,0.04128758399747312,0.00024750002194195986,0.005994538744555926,0.0,0.0,0.0,0.0,,14,14,8,6,0.1728395061728395,0.8271604938271605,15918,427,0.75,distractor_evidence_then_verify,4,False,0
28126192bfc9ac93,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,tool_failure_then_recover,seen_family,True,1.0,0,361,361,3,2,3,0.04152062500361353,0.0002006680006161332,0.004832971579755101,0.0,0.0,0.0,0.0,,9,9,6,3,0.1111111111111111,0.8888888888888888,12522,361,0.8125,tool_failure_then_recover,3,False,0
39bdc14b13d16009,frozen_selected_head,frozen_selected_head,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,retrieve_then_calculate,seen_family,True,1.0,540,109,649,2,1,2,1.4776261660153978,1.436588708020281,0.9722274422726424,0.8320493066255779,0.0,0.0,0.0,,5,5,4,1,0.06172839506172839,0.9382716049382716,3311,109,0.75,retrieve_then_calculate,2,False,0
998e1e954de1bc6a,frozen_selected_head,frozen_selected_head,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,retrieve_code_then_verify,seen_family,True,1.0,543,107,650,2,1,2,1.0071362500311807,0.9147792090079747,0.9082973718597195,0.8353846153846154,0.0,0.0,0.0,,5,5,4,1,0.06172839506172839,0.9382716049382716,3338,107,0.75,retrieve_code_then_verify,2,False,0
087db44fff9c6d60,frozen_selected_head,frozen_selected_head,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,research_then_verify,seen_family,True,1.0,569,113,682,2,1,2,0.9909313329844736,0.9502825839444995,0.9589792474140981,0.8343108504398827,0.0,0.0,0.0,,5,5,4,1,0.06172839506172839,0.9382716049382716,3907,113,0.75,research_then_verify,2,False,0
00d9e45eb92eb6e4,frozen_selected_head,frozen_selected_head,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,parallel_evidence_then_combine,seen_family,True,1.0,962,202,1164,3,2,3,1.5995968749630265,1.5584388750139624,0.9742697672186841,0.8264604810996563,0.0,0.0,0.0,,8,8,6,2,0.09876543209876543,0.9012345679012346,6347,202,0.8125,parallel_evidence_then_combine,2,False,0
c94d98484b4b0225,frozen_selected_head,frozen_selected_head,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,distractor_evidence_then_verify,seen_family,True,1.0,579,233,812,3,1,2,1.015599625010509,0.973637624992989,0.9586825369130224,0.7130541871921182,0.0,0.0,0.0,,9,9,6,3,0.1111111111111111,0.8888888888888888,8256,233,0.625,distractor_evidence_then_verify,3,False,0
10f39a8f8c5d33e8,frozen_selected_head,frozen_selected_head,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,tool_failure_then_recover,seen_family,True,1.0,941,170,1111,2,2,3,1.6378419579705223,1.5958721669157967,0.9743749445112939,0.846984698469847,0.0,0.0,0.0,,5,5,4,1,0.06172839506172839,0.9382716049382716,5521,170,0.875,tool_failure_then_recover,2,False,0
54d3950aa02ad075,frozen_selected_head,frozen_selected_head,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,retrieve_then_calculate,seen_family,True,1.0,541,229,770,3,1,2,0.953026375034824,0.9121897079749033,0.9571505384009665,0.7025974025974026,0.0,0.0,0.0,,9,9,6,3,0.1111111111111111,0.8888888888888888,7452,229,0.625,retrieve_then_calculate,3,False,0
e2e283a81cc9d490,frozen_selected_head,frozen_selected_head,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,retrieve_code_then_verify,seen_family,True,1.0,926,234,1160,3,2,3,1.5442541249794886,1.503126333002001,0.9733672124864593,0.7982758620689655,0.0,0.0,0.0,,9,9,6,3,0.1111111111111111,0.8888888888888888,7621,234,0.8125,retrieve_code_then_verify,3,False,0
