policy,family,task_count,success_rate,mean_grader_score,mean_controller_tokens,mean_downstream_tokens,mean_total_tokens,mean_agent_calls,mean_rounds,mean_routing_calls,mean_wall_clock_seconds,mean_controller_seconds,mean_controller_overhead_fraction,mean_controller_token_fraction,mean_controller_cost_fraction,mean_controller_cost_usd,mean_downstream_cost_usd,mean_cost_usd,mean_communication_edges,mean_unique_communication_edges,mean_communication_density,mean_communication_sparsity,mean_physical_controller_agent_messages,mean_logical_inter_agent_edges,mean_communication_message_bytes,mean_communication_estimated_tokens,mean_activation_sparsity,p50_wall_clock_seconds,p95_wall_clock_seconds,p50_controller_seconds,p95_controller_seconds,p50_cost_usd,p95_cost_usd
all_agent_parallel,distractor_evidence_then_verify,6,0.0,0.0,0.0,2199.0,2199.0,12.0,2.0,2.0,0.044149923497267686,8.522918020995955e-05,0.0019332789087850074,0.0,,0.0,0.0,0.0,52.0,44.0,0.5432098765432097,0.4567901234567902,24.0,28.0,44173.666666666664,2199.0,0.25,0.04279287450481206,0.0488901457429165,8.40210122987628e-05,9.096851863432676e-05,0.0,0.0
all_agent_parallel,parallel_evidence_then_combine,6,0.0,0.0,0.0,2206.0,2206.0,12.0,2.0,2.0,0.044981194155601166,9.248618152923882e-05,0.002058938629294364,0.0,,0.0,0.0,0.0,52.0,44.0,0.5432098765432097,0.4567901234567902,24.0,28.0,48256.666666666664,2206.0,0.25,0.04358256250270642,0.048397447491879575,9.237503400072455e-05,9.757302177604288e-05,0.0,0.0
all_agent_parallel,research_then_verify,6,0.5,0.5,0.0,2206.0,2206.0,12.0,2.0,2.0,0.05276522915422296,8.828497569387157e-05,0.001815745983328919,0.0,,0.0,0.0,0.0,52.0,44.0,0.5432098765432097,0.4567901234567902,24.0,28.0,44537.666666666664,2206.0,0.25,0.04424812499200925,0.08414637499663513,8.854200132191181e-05,9.25625063246116e-05,0.0,0.0
all_agent_parallel,retrieve_code_then_verify,6,0.5,0.5,0.0,2155.0,2155.0,12.0,2.0,2.0,0.050491548667196184,8.718751875373225e-05,0.0018231684582246796,0.0,,0.0,0.0,0.0,52.0,44.0,0.5432098765432097,0.4567901234567902,24.0,28.0,42997.666666666664,2155.0,0.25,0.04409479201422073,0.07384294751682319,8.585452451370656e-05,9.295826021116227e-05,0.0,0.0
all_agent_parallel,retrieve_then_calculate,6,0.0,0.0,0.0,2167.0,2167.0,12.0,2.0,2.0,0.043681055501413844,8.991032761211197e-05,0.0020577380179775304,0.0,,0.0,0.0,0.0,52.0,44.0,0.5432098765432097,0.4567901234567902,24.0,28.0,42814.0,2167.0,0.25,0.043163229507626966,0.045810582756530493,8.587550837546587e-05,0.00010625073628034443,0.0,0.0
all_agent_parallel,tool_failure_then_recover,6,0.5,0.5,0.0,2327.0,2327.0,12.0,2.0,2.0,0.043362729164073244,8.997251279652119e-05,0.0020749892850723973,0.0,,0.0,0.0,0.0,52.0,44.0,0.5432098765432097,0.4567901234567902,24.0,28.0,48235.666666666664,2327.0,0.25,0.042904312489554286,0.045158062246628106,8.956252713687718e-05,9.396874520462006e-05,0.0,0.0
iterative_all_agent_sequential,distractor_evidence_then_verify,6,0.5,0.5,0.0,3967.0,3967.0,12.0,2.0,2.0,0.05068776401458308,8.69236634268115e-05,0.001807191576707964,0.0,,0.0,0.0,0.0,86.0,66.0,0.8148148148148148,0.18518518518518523,24.0,62.0,89594.5,3967.0,0.25,0.04330539549118839,0.07244039603392594,7.997901411727071e-05,0.00011288524547126144,0.0,0.0
iterative_all_agent_sequential,parallel_evidence_then_combine,6,0.5,0.5,0.0,3969.0,3969.0,12.0,2.0,2.0,0.05049666665339222,8.796499848055343e-05,0.001839680205797118,0.0,,0.0,0.0,0.0,86.0,66.0,0.8148148148148148,0.18518518518518523,24.0,62.0,100450.33333333333,3969.0,0.25,0.04342239597463049,0.07545316648611333,8.576997788622975e-05,9.697978384792805e-05,0.0,0.0
iterative_all_agent_sequential,research_then_verify,6,1.0,1.0,0.0,4116.0,4116.0,12.0,2.0,2.0,0.043803020826696105,8.818699279800057e-05,0.0020132228300693915,0.0,,0.0,0.0,0.0,86.0,66.0,0.8148148148148148,0.18518518518518523,24.0,62.0,117939.16666666667,4116.0,0.25,0.04374737499165349,0.04428287476184778,8.774999878369272e-05,8.984301530290395e-05,0.0,0.0
iterative_all_agent_sequential,retrieve_code_then_verify,6,1.0,1.0,0.0,3848.0,3848.0,12.0,2.0,2.0,0.043466263819330685,8.6798652773723e-05,0.0019965354871245957,0.0,,0.0,0.0,0.0,86.0,66.0,0.8148148148148148,0.18518518518518523,24.0,62.0,99283.66666666667,3848.0,0.25,0.043310333479894325,0.044136374970548786,8.639597217552364e-05,9.102073090616614e-05,0.0,0.0
iterative_all_agent_sequential,retrieve_then_calculate,6,1.0,1.0,0.0,4191.0,4191.0,12.0,2.0,2.0,0.04435347933516217,0.00011168766650371253,0.002517517087536465,0.0,,0.0,0.0,0.0,86.0,66.0,0.8148148148148148,0.18518518518518523,24.0,62.0,138563.5,4191.0,0.25,0.044292208505794406,0.04478463549457956,0.00010745850158855319,0.00012204195081721991,0.0,0.0
