task_id,policy,policy_label,data_sha256,specialist_sha256,experiment_sha256,checkpoint_sha256,config_sha256,cost_comparison_valid,token_billing_status,category,split,template_family,generalization,task_success,grader_score,controller_tokens,downstream_tokens,total_tokens,agent_calls,rounds,routing_calls,wall_clock_seconds,controller_seconds,controller_overhead_fraction,controller_token_fraction,controller_cost_usd,downstream_cost_usd,cost_usd,controller_cost_fraction,communication_edges,unique_communication_edges,physical_controller_agent_messages,logical_inter_agent_edges,communication_density,communication_sparsity,communication_message_bytes,communication_estimated_tokens,activation_sparsity,family,dependency_stages,structure_ood,repetition
bcfeb52724a4227c,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,parallel_evidence_then_combine,seen_family,True,1.0,0,202,202,3,2,3,0.040236584027297795,0.00014145794557407498,0.003515654944219553,0.0,0.0,0.0,0.0,,8,8,6,2,0.09876543209876543,0.9012345679012346,6332,202,0.8125,parallel_evidence_then_combine,2,False,0
ff5d6a69ae5ada03,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,distractor_evidence_then_verify,seen_family,True,1.0,0,233,233,3,1,2,0.04017699998803437,9.27499495446682e-05,0.0023085334786641922,0.0,0.0,0.0,0.0,,9,9,6,3,0.1111111111111111,0.8888888888888888,8247,233,0.625,distractor_evidence_then_verify,3,False,0
1ea0420702fba981,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,tool_failure_then_recover,seen_family,True,1.0,0,170,170,2,2,3,0.040309457981493324,0.00014099996769800782,0.003497937574917108,0.0,0.0,0.0,0.0,,5,5,4,1,0.06172839506172839,0.9382716049382716,5506,170,0.875,tool_failure_then_recover,2,False,0
7d3f34748d80272c,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,retrieve_then_calculate,seen_family,True,1.0,0,229,229,3,1,2,0.04034504201263189,8.708296809345484e-05,0.0021584552586706805,0.0,0.0,0.0,0.0,,9,9,6,3,0.1111111111111111,0.8888888888888888,7450,229,0.625,retrieve_then_calculate,3,False,0
edf3c2b5146a2ce2,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,retrieve_code_then_verify,seen_family,True,1.0,0,234,234,3,2,3,0.040278209024108946,0.0001319990260526538,0.0032771821103973215,0.0,0.0,0.0,0.0,,9,9,6,3,0.1111111111111111,0.8888888888888888,7604,234,0.8125,retrieve_code_then_verify,3,False,0
1948ec90f39d733a,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,research_then_verify,seen_family,True,1.0,0,260,260,3,2,3,0.040319291001651436,0.00015158293535932899,0.003759563513979457,0.0,0.0,0.0,0.0,,9,9,6,3,0.1111111111111111,0.8888888888888888,9623,260,0.8125,research_then_verify,3,False,0
aa8b81e60ed6c51b,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,parallel_evidence_then_combine,seen_family,True,1.0,0,381,381,4,2,3,0.07675095897866413,0.00015758397057652473,0.0020531856887981196,0.0,0.0,0.0,0.0,,13,13,8,5,0.16049382716049382,0.8395061728395061,12580,381,0.75,parallel_evidence_then_combine,3,False,0
e76bdefc306ad422,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,distractor_evidence_then_verify,seen_family,True,1.0,0,427,427,4,2,3,0.040675042022485286,0.0001840009936131537,0.0045236829383344555,0.0,0.0,0.0,0.0,,14,14,8,6,0.1728395061728395,0.8271604938271605,15905,427,0.75,distractor_evidence_then_verify,4,False,0
fb8a92fc11d40775,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,tool_failure_then_recover,seen_family,True,1.0,0,361,361,3,2,3,0.04091720900032669,0.00015962403267621994,0.0039011466465111405,0.0,0.0,0.0,0.0,,9,9,6,3,0.1111111111111111,0.8888888888888888,12522,361,0.8125,tool_failure_then_recover,3,False,0
0af9e501eed0cb8d,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,retrieve_then_calculate,seen_family,True,1.0,0,109,109,2,1,2,0.03993720898870379,7.691700011491776e-05,0.0019259483089234823,0.0,0.0,0.0,0.0,,5,5,4,1,0.06172839506172839,0.9382716049382716,3309,109,0.75,retrieve_then_calculate,2,False,0
3fd660d316598b32,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,retrieve_code_then_verify,seen_family,True,1.0,0,107,107,2,1,2,0.039865875034593046,7.275003008544445e-05,0.0018248697669953726,0.0,0.0,0.0,0.0,,5,5,4,1,0.06172839506172839,0.9382716049382716,3336,107,0.75,retrieve_code_then_verify,2,False,0
ead18ac280292055,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,research_then_verify,seen_family,True,1.0,0,113,113,2,1,2,0.039792791998479515,7.562502287328243e-05,0.0019004703886113864,0.0,0.0,0.0,0.0,,5,5,4,1,0.06172839506172839,0.9382716049382716,3907,113,0.75,research_then_verify,2,False,0
6e22e2e5a3128fd4,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,parallel_evidence_then_combine,seen_family,True,1.0,0,202,202,3,2,3,0.03981795796426013,0.00012749998131766915,0.0032020723270668678,0.0,0.0,0.0,0.0,,8,8,6,2,0.09876543209876543,0.9012345679012346,6330,202,0.8125,parallel_evidence_then_combine,2,False,0
94a37f1a2f5e5c8c,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,distractor_evidence_then_verify,seen_family,True,1.0,0,233,233,3,1,2,0.04051445797085762,9.379198309034109e-05,0.002315025000650544,0.0,0.0,0.0,0.0,,9,9,6,3,0.1111111111111111,0.8888888888888888,8249,233,0.625,distractor_evidence_then_verify,3,False,0
c70759bd76dc2293,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,tool_failure_then_recover,seen_family,True,1.0,0,170,170,2,2,3,0.039972083002794534,0.0001239590346813202,0.003101140230111449,0.0,0.0,0.0,0.0,,5,5,4,1,0.06172839506172839,0.9382716049382716,5506,170,0.875,tool_failure_then_recover,2,False,0
7fce7893aab45f44,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,retrieve_then_calculate,seen_family,True,1.0,0,229,229,3,1,2,0.03986008296487853,8.05840827524662e-05,0.0020216737336816474,0.0,0.0,0.0,0.0,,9,9,6,3,0.1111111111111111,0.8888888888888888,7450,229,0.625,retrieve_then_calculate,3,False,0
591e69c81b2c582d,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,retrieve_code_then_verify,seen_family,True,1.0,0,234,234,3,2,3,0.04018958396045491,0.0001425830414518714,0.003547761071430048,0.0,0.0,0.0,0.0,,9,9,6,3,0.1111111111111111,0.8888888888888888,7604,234,0.8125,retrieve_code_then_verify,3,False,0
9d52262d1f0e9f5e,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,research_then_verify,seen_family,True,1.0,0,260,260,3,2,3,0.04027491697343066,0.00014849996659904718,0.0036871576097105927,0.0,0.0,0.0,0.0,,9,9,6,3,0.1111111111111111,0.8888888888888888,9625,260,0.8125,research_then_verify,3,False,0
c0b000f5e83fe698,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,parallel_evidence_then_combine,seen_family,True,1.0,0,381,381,4,2,3,0.051333416951820254,0.0006232919986359775,0.01214203214294068,0.0,0.0,0.0,0.0,,13,13,8,5,0.16049382716049382,0.8395061728395061,12584,381,0.75,parallel_evidence_then_combine,3,False,0
a2afaecafbe85555,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,distractor_evidence_then_verify,seen_family,True,1.0,0,427,427,4,2,3,0.06899116700515151,0.00019474897999316454,0.0028228103458319935,0.0,0.0,0.0,0.0,,14,14,8,6,0.1728395061728395,0.8271604938271605,15920,427,0.75,distractor_evidence_then_verify,4,False,0
28126192bfc9ac93,public_state_rules,public_state_rules,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,tool_failure_then_recover,seen_family,True,1.0,0,361,361,3,2,3,0.04187458398519084,0.00015583308413624763,0.0037214240550153,0.0,0.0,0.0,0.0,,9,9,6,3,0.1111111111111111,0.8888888888888888,12522,361,0.8125,tool_failure_then_recover,3,False,0
39bdc14b13d16009,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,retrieve_then_calculate,seen_family,True,1.0,0,1411,1411,8,3,4,0.04898070899071172,0.0002233750419691205,0.004560469755786496,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,31601,1411,0.6666666666666667,retrieve_then_calculate,2,False,0
998e1e954de1bc6a,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,retrieve_code_then_verify,seen_family,False,0.0,0,1525,1525,8,3,4,0.08424587501212955,0.0002013330813497305,0.002389827173386744,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,24295,1525,0.6666666666666667,retrieve_code_then_verify,2,False,0
087db44fff9c6d60,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,research_then_verify,seen_family,False,0.0,0,1581,1581,8,3,4,0.0442684170557186,0.00019516603788360953,0.004408697009381725,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,29739,1581,0.6666666666666667,research_then_verify,2,False,0
00d9e45eb92eb6e4,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,parallel_evidence_then_combine,seen_family,False,0.0,0,1470,1470,8,3,4,0.04216079198522493,0.00021216599270701408,0.005032305673512176,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,33393,1470,0.6666666666666667,parallel_evidence_then_combine,2,False,0
c94d98484b4b0225,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,distractor_evidence_then_verify,seen_family,False,0.0,0,1405,1405,8,3,4,0.04145712498575449,0.00018991605611518025,0.004581023314579563,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,28093,1405,0.6666666666666667,distractor_evidence_then_verify,3,False,0
10f39a8f8c5d33e8,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,tool_failure_then_recover,seen_family,True,1.0,0,1620,1620,8,3,4,0.04350083397002891,0.0002406249986961484,0.005531503116973196,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,39774,1620,0.6666666666666667,tool_failure_then_recover,2,False,0
54d3950aa02ad075,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,retrieve_then_calculate,seen_family,False,0.0,0,1541,1541,8,3,4,0.04206399997929111,0.0001889589475467801,0.004492177340238877,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,24349,1541,0.6666666666666667,retrieve_then_calculate,3,False,0
e2e283a81cc9d490,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,retrieve_code_then_verify,seen_family,False,0.0,0,1321,1321,8,3,4,0.04115666699362919,0.0001819160534068942,0.004420087113347972,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,28317,1321,0.6666666666666667,retrieve_code_then_verify,3,False,0
aa5e84dd02119906,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,research_then_verify,seen_family,False,0.0,0,1544,1544,8,3,4,0.041252208000514656,0.00019379198784008622,0.004697736126940611,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,31643,1544,0.6666666666666667,research_then_verify,3,False,0
9f3c239a8cb07bd0,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,parallel_evidence_then_combine,seen_family,False,0.0,0,1454,1454,8,3,4,0.04117041698191315,0.00019479106413200498,0.00473133571169755,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,35918,1454,0.6666666666666667,parallel_evidence_then_combine,3,False,0
ac1695d74f2cd77f,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,distractor_evidence_then_verify,seen_family,False,0.0,0,1332,1332,8,3,4,0.04106041602790356,0.00017804192611947656,0.004336096497378011,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,27366,1332,0.6666666666666667,distractor_evidence_then_verify,4,False,0
334a13dd0cf76d63,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,tool_failure_then_recover,seen_family,False,0.0,0,1521,1521,8,3,4,0.04114529199432582,0.00019708398031070828,0.004789952161182556,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,34438,1521,0.6666666666666667,tool_failure_then_recover,3,False,0
78e2647184b7e98a,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,retrieve_then_calculate,seen_family,True,1.0,0,1457,1457,8,3,4,0.04132241604384035,0.00019820808665826917,0.004796623857810819,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,34657,1457,0.6666666666666667,retrieve_then_calculate,2,False,0
f597e2883883d284,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,retrieve_code_then_verify,seen_family,True,1.0,0,1357,1357,8,3,4,0.04136395896784961,0.00019412493566051126,0.004693093710188525,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,32225,1357,0.6666666666666667,retrieve_code_then_verify,2,False,0
7bc18446c4759e45,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,research_then_verify,seen_family,False,0.0,0,1461,1461,8,3,4,0.04120587499346584,0.0001794169656932354,0.0043541598308902835,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,28360,1461,0.6666666666666667,research_then_verify,2,False,0
bcfeb52724a4227c,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,parallel_evidence_then_combine,seen_family,False,0.0,0,1425,1425,8,3,4,0.04126987495692447,0.00019070797134190798,0.004620997072100652,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,32945,1425,0.6666666666666667,parallel_evidence_then_combine,2,False,0
ff5d6a69ae5ada03,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,distractor_evidence_then_verify,seen_family,False,0.0,0,1544,1544,8,3,4,0.04121116700116545,0.00018908304627984762,0.004588150737747863,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,26930,1544,0.6666666666666667,distractor_evidence_then_verify,3,False,0
1ea0420702fba981,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,tool_failure_then_recover,seen_family,False,0.0,0,1477,1477,8,3,4,0.04123237496241927,0.00017899996601045132,0.004341248016239632,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,27564,1477,0.6666666666666667,tool_failure_then_recover,2,False,0
7d3f34748d80272c,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,retrieve_then_calculate,seen_family,False,0.0,0,1317,1317,8,3,4,0.07598566700471565,0.00018741702660918236,0.002466478666266775,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,25983,1317,0.6666666666666667,retrieve_then_calculate,3,False,0
edf3c2b5146a2ce2,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,retrieve_code_then_verify,seen_family,False,0.0,0,1542,1542,8,3,4,0.041355833993293345,0.00018358405213803053,0.004439133114031802,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,24541,1542,0.6666666666666667,retrieve_code_then_verify,3,False,0
1948ec90f39d733a,random_top_k,random_top_k,5c5a777629c83a60f1ef90ba1340aa5327f120bca4b2fb28627db7704fb0734f,,,,,False,unknown_or_proxy_tokens,coordination_workflow,dev,research_then_verify,seen_family,False,0.0,0,1449,1449,8,3,4,0.04196400003274903,0.00019545998657122254,0.004657801601817846,0.0,0.0,0.0,0.0,,37,37,16,21,0.4567901234567901,0.5432098765432098,28720,1449,0.6666666666666667,research_then_verify,3,False,0
